Mode,MinSup,MaxPer,PFItemCount,prepare_database,make_transaction,build_tree,upfp_growth,produce_pattern,max_pattern_length,potential_max_length,potential_pattern_count,size_tree
1.0,2048.0,46340.95001184158,149.0,2.015896578999673,0.0,5.957019602999935,0.8686019299993859,0.152303030999974,1.0,1.0,29.0,219335.0
1.0,2048.0,92681.90002368316,149.0,1.805915337999977,0.0,5.659374738000224,0.968587488000594,0.18604550500003825,1.0,1.0,29.0,219335.0
1.0,2048.0,92681.90002368316,149.0,1.7786828970001807,0.0,4.927723830999639,1.002784535000501,0.1640979560006599,1.0,1.0,29.0,219335.0
1.0,2048.0,92681.90002368316,149.0,1.8430969930004721,0.0,5.45907391899982,0.947760279999784,0.15301223099959316,1.0,1.0,29.0,219335.0
1.0,2048.0,92681.90002368316,149.0,1.9392199359999722,0.0,4.919465190000665,1.0073865980002665,0.14997207000033086,1.0,1.0,29.0,219335.0
1.0,1024.0,23170.47500592079,370.0,1.9485423790001732,0.0,8.516684990000613,2.7734034840004824,0.46041256499938754,1.0,1.0,63.0,512746.0
1.0,1024.0,23170.47500592079,370.0,1.9056899759998487,0.0,8.18609423900034,2.744268379999994,0.45102861700070207,1.0,1.0,63.0,512746.0
1.0,1024.0,23170.47500592079,370.0,1.935655092000161,0.0,8.412787193999975,2.6795839490005164,0.44902900400029466,1.0,1.0,63.0,512746.0
1.0,1024.0,23170.47500592079,370.0,1.856040966999899,0.0,8.241105602999596,2.6605394090001937,0.45250623999982054,1.0,1.0,63.0,512746.0
1.0,1024.0,46340.95001184158,370.0,1.9380572370000664,0.0,8.145824780999646,2.5573242410000603,0.4504527400004008,1.0,1.0,63.0,512746.0
1.0,1024.0,46340.95001184158,370.0,1.8778559419997691,0.0,8.470466292999845,2.6323473150005157,0.45449075999931665,1.0,1.0,63.0,512746.0
1.0,1024.0,46340.95001184158,370.0,1.9070647680000548,0.0,8.414842718000727,2.7052848430002996,0.453251881000142,1.0,1.0,63.0,512746.0
1.0,1024.0,46340.95001184158,370.0,1.9139342420003231,0.0,8.37090039099985,2.6361850530001902,0.46517011699961586,1.0,1.0,63.0,512746.0
1.0,1024.0,92681.90002368316,370.0,1.9618453379998755,0.0,8.369855265999831,2.7342180039995583,0.45571501900030853,1.0,1.0,63.0,512746.0
1.0,1024.0,92681.90002368316,370.0,1.9007410149997668,0.0,8.48074033300054,2.6525621079999837,0.47793761800039647,1.0,1.0,63.0,512746.0
1.0,1024.0,92681.90002368316,370.0,1.9013114959998347,0.0,8.358649187999617,2.74691327400069,0.45186487099999795,1.0,1.0,63.0,512746.0
1.0,1024.0,92681.90002368316,370.0,1.8811911029997646,0.0,8.366068330999951,2.64018669699999,0.4528662909997365,1.0,1.0,63.0,512746.0
